url,name,ingredients,steps,rating,prep_time,cook_time,total_time,nb_servings,image
https://www.allrecipes.com/recipe/143432/black-bean-huevos-rancheros/,Black Bean Huevos Rancheros,"['1 ½ cups fresh tomatoes, seeded and finely chopped', '¼ cup sliced green onions', '¼ cup chopped fresh cilantro', '2 tablespoons fresh lime juice', '1  fresh jalapeno pepper, seeded and finely chopped', '1 clove garlic, minced', 'salt, to taste', '2 teaspoons canola oil', '2 cloves garlic, minced', '1 (19 ounce) can black beans, drained and rinsed', '½ cup chicken broth', '1 teaspoon chopped chipotle chiles in adobo sauce', '8 (7 inch) flour tortillas', '½ cup shredded Monterey Jack cheese', '4  eggs']","['To make the salsa: Stir tomatoes, green onions, cilantro, lime juice, jalapeno pepper, 1 clove minced garlic, and salt together in a bowl until well blended. Cover and refrigerate until needed.', 'Preheat the oven to 375 degrees F (190 degrees C). Lightly grease a baking sheet.', 'Place 1 teaspoon canola oil in a skillet and heat over medium heat. Stir in garlic and cook 1 minute until light brown. Mix in black beans, chicken broth, and chiles; simmer until beans are heated through, about 5 minutes. Turn off the heat and keep warm.', 'Place four tortillas on the prepared baking sheet. Sprinkle cheese evenly over tortillas; top with remaining four tortillas. Cover the baking sheet with aluminum foil.', 'Bake tortillas in preheated oven until cheese melts, about 5 minutes.', 'Place remaining 1 teaspoon canola oil in a skillet; heat over medium heat. Crack eggs into skillet and cook to desired firmness.', 'To assemble huevos rancheros: Place cheese-filled tortillas on four serving plates. Top each tortilla with black bean mixture, a layer of salsa, and an egg. Serve immediately.\n\n\n\n\n\n\n\n\n\n\n\nDavid and Krista']",,35 mins,15 mins,50 mins,4,https://www.allrecipes.com/thmb/ayWI-xoubz5y8hivQGvecNwBt4k=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1299x799:1301x801)/410455-black-bean-huevos-rancheros-David-and-Krista-1x1-1-99d743ee92d24ffea13d121680c14f08.jpg
https://www.allrecipes.com/recipe/265838/make-ahead-greek-yogurt-parfait/,Make-Ahead Greek Yogurt Parfait,"['4 cups nonfat plain Greek yogurt', '1 cup granular sucralose sweetener (such as Splenda®)', '1 ½ teaspoons vanilla extract', '2 cups granola cereal', '8 cups frozen mixed fruit, no sugar added']","['Combine yogurt, sweetener, and vanilla extract in a large bowl. Stir well.', 'Place 1 cup of frozen fruit in each of 8 plastic cups. Top each with 1/2 cup yogurt mixture. Store in the refrigerator until needed.', 'Top each cup of fruit and yogurt with 1/4 cup granola before eating.']",,10 mins,,10 mins,8,https://www.allrecipes.com/thmb/N8Ifygm1gN0UF4IgHZXHbRQLOfQ=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1353x0:1355x2)/5645992-63053852193740bba385f0abb5334ad0.jpg
https://www.allrecipes.com/recipe/16359/breakfast-sausage/,Homemade Breakfast Sausage,"['1 tablespoon brown sugar', '2 teaspoons dried sage', '2 teaspoons salt', '1 teaspoon ground black pepper', '¼ teaspoon dried marjoram', '⅛ teaspoon crushed red pepper flakes', '1 pinch ground cloves', '2 pounds ground pork']","['Gather all ingredients.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Mix together brown sugar, sage, salt, black pepper, marjoram, red pepper flakes, and cloves in a small bowl until well combined.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Place pork in a large bowl. Add spice mixture and mix with your hands until well combined. Form mixture into 6 patties.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Heat a large skillet over medium-high heat. Add patties and saute until browned and crispy, about 5 minutes per side. An instant-read thermometer inserted into the center should read at least 160 degrees F (71 degrees C).\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Serve hot and enjoy!\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS\xa0']",,10 mins,10 mins,20 mins,6,https://www.allrecipes.com/thmb/xFAje0C6mVGEcTXjcoPCiWat0F8=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1777x2044:1779x2046)/16359-breakfast-sausage-DDMFS-4x3-b2172456aa614158a0c5e710a75215ae.jpg
https://www.allrecipes.com/recipe/16375/ham-and-cheese-breakfast-quiche/,Ham and Cheese Breakfast Quiche,"['2 (12 ounce) packages frozen hash brown potatoes', '⅓ cup butter, melted', '1 cup cooked diced ham', '1 cup shredded Monterey Jack cheese', '2  eggs', '½ cup heavy whipping cream']","['Preheat the oven to 425 degrees F (220 degrees C).', 'Squeeze hash browns to remove excess moisture, then combine with melted butter in a small bowl. Press mixture into the bottom and up the sides of an ungreased 10-inch pie pan.', 'Bake in the preheated oven for 25 minutes.', 'Remove from the oven and arrange ham and cheese evenly over crust. In a small bowl, beat together eggs and cream; pour over ham and cheese.', 'Return to the oven and bake for 30 minutes, or until custard has completely set.\n\n\n\n\n\n\n\n\n\n\n\nUnknown']",,20 mins,55 mins,1 hr 15 mins,5,https://www.allrecipes.com/thmb/aNRgb52dM9iZjzUYzUrMANihG_0=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(319x0:321x2)/image-448-d6127375693545598f605df7b270a64d.jpg
https://www.allrecipes.com/recipe/87013/hash-brown-and-egg-casserole/,Best Breakfast Casserole (Hash Browns & Eggs),"['1 (2 pound) package frozen hash brown potatoes, thawed', '1 pound pork sausage', '1 small onion, diced', '5  eggs', '½ cup milk', '½ teaspoon onion powder', '⅛ teaspoon garlic powder', 'salt and ground black pepper to taste', '12 ounces shredded Cheddar cheese']","['Preheat the oven to 350 degrees F (175 degrees C). Grease an 8-inch square pan; add hash brown potatoes and arrange in an even layer.', 'Place sausage and onion in a large skillet over medium heat. Cook and stir until the sausage is browned and crumbled, about 10 minutes; drain.', 'Meanwhile, whisk eggs, milk, onion powder, garlic powder, salt, and pepper together in a large bowl until well combined; pour over the potatoes and sprinkle with 1/2 of the Cheddar cheese. Add sausage mixture on top and sprinkle with remaining Cheddar. Cover with aluminum foil.', 'Bake in the preheated oven for 1 hour. Remove foil; return casserole to the oven and bake until a knife inserted into the center comes out clean, about 10 minutes. Let stand for 5 minutes before serving.']",,15 mins,1 hr 20 mins,1 hr 40 mins,6,https://www.allrecipes.com/thmb/L2Ryalr0q77QOy261DAYM4_kh60=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/2331971-c2e9f1e1f2bb4143ba79f7c3920871b1.jpg
https://www.allrecipes.com/recipe/23539/strawberry-oatmeal-breakfast-smoothie/,Strawberry Oatmeal Breakfast Smoothie,"['1 cup soy milk', '½ cup rolled oats', '14  frozen strawberries', '1  banana, broken into chunks', '1 ½ teaspoons white sugar (Optional)', '½ teaspoon vanilla extract (Optional)']","['Gather ingredients.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Blend soy milk, oats, strawberries, and banana in a blender until smooth. Add sugar and vanilla and blend again until smooth.', 'Pour into glasses and serve.\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS\xa0']",,5 mins,,5 mins,2,https://www.allrecipes.com/thmb/QpazpR4NPDJCCqwqpBtQm9b-gt4=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/23539-strawberry-oatmeal-breakfast-smoothie-ddmfs-step-4-0405-3a9f771374b24edba48ecfc919085e7e.jpg
https://www.allrecipes.com/recipe/266837/breakfast-croissants-stuffed-with-ham-and-gruyere/,Breakfast Croissants Stuffed with Ham and Gruyere,"['1 (12 ounce) package crescent roll dough (such as Pillsbury® Grands!™)', '1 (8 ounce) ham steak, cut into 1/2-inch pieces', '8 tablespoons shredded Gruyere cheese']","['Preheat the oven to 350 degrees F (175 degrees C).', 'Unroll crescent dough and separate individual rolls at perforations. Place 1 piece of ham and 1 tablespoon of Gruyere cheese in the center of each triangle. Fold over the 2 longer sides of the triangle, overlapping them to seal ham and cheese.', 'Arrange crescents 1 inch apart on a baking sheet.', 'Bake in the preheated oven until golden brown, 12 to 14 minutes. Let cool completely on a cooling rack.', 'Wrap crescents individually with wax paper and place into a large resealable bag. Place in the freezer.']",,15 mins,15 mins,30 mins,8,https://www.allrecipes.com/thmb/5iBSLorsjlHXingfJk_OLmqeRTc=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(2015x0:2017x2)/5588286-e8e40430feed44699f9ba212ae1bda85.jpg
https://www.allrecipes.com/recipe/172077/eggs-benedict-breakfast-pizza/,Eggs Benedict Breakfast Pizza,"['1 tablespoon butter', '12 large eggs, well beaten', '2 (8 ounce) cans refrigerated crescent rolls', '1 (.9 ounce) package Hollandaise sauce mix', '⅔ cup milk', '¼ cup butter', '3 cups diced cooked ham', '1 cup shredded sharp Cheddar cheese']","['Preheat the oven to 400 degrees F (200 degrees C).', 'Melt butter in a nonstick skillet over medium heat. Pour in beaten eggs; cook in hot butter to desired degree of doneness, stirring constantly. Remove from heat.', 'Unroll crescent dough and place rolls on an ungreased 12-inch pizza pan with points facing the center. Press seams together and press up sides of the pan to form a crust.', 'Prepare Hollandaise sauce according to the package directions using 2/3 cup milk and 1/4 cup butter. Pour sauce evenly over crescent roll crust. Spread scrambled eggs evenly over sauce, then top with diced ham. Sprinkle with cheese.', 'Bake in the preheated oven until bottom of crust is lightly browned, about 30 minutes.']",,15 mins,35 mins,50 mins,16,https://www.allrecipes.com/thmb/pj8jJ-2kpD6H5bLdm9g5MkYrH8k=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(959x0:961x2)/7765164-3d44292db1ab4d369218a6016d77adc0.jpg
https://www.allrecipes.com/recipe/16216/breakfast-crepes/,Breakfast Crepes,"['1 cup all-purpose flour', '1 cup milk', '1  egg', '1 pinch salt']","['In a medium-size mixing bowl, whisk together the flour, milk, egg and salt.', 'Heat a large frying pan or wok over medium high heat. When the pan is hot add a teaspoon of butter and lightly coat the surface of the pan with the melted butter.', 'Pour one quarter cup of the batter into the pan and tilt the pan with a circular motion so that the batter coats the surface in a smooth and even layer.', 'After two minutes, lift up an edge of the crepe with a spatula to see if it is browning. When the underside has begun to brown, flip the crepe and cook the other side until it is also brown; about 2 minutes.', 'Repeat steps 3 and 4 to cook the remaining crepes. Serve hot.']",,10 mins,20 mins,30 mins,3,https://www.allrecipes.com/thmb/7DYAFGUXuT4AIylfokb60itHAgs=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/4023162-5f41744a6ee3457cbc29a4e8be5c0138.jpg
https://www.allrecipes.com/recipe/231643/hearty-breakfast-muffins/,Hearty Breakfast Muffins,"['2  carrots, shredded', '2  bananas, mashed', '1  zucchini, shredded', '¼ cup vegetable oil', '¼ cup yogurt', '2  eggs', '1 cup whole wheat flour', '1 ½ teaspoons baking soda', '½ cup packed brown sugar', '½ cup rolled oats', '½ cup shredded coconut', '½ cup chopped pecans', '½ cup dried cherries', '1 teaspoon ground cinnamon', '1 teaspoon salt', '½ teaspoon ground ginger']","['Preheat the oven to 375 degrees F (190 degrees C). Grease 12 muffin cups or line with paper liners.', 'Mix carrots, banana, zucchini, vegetable oil, yogurt, and eggs together in a large bowl until well combined.', 'Whisk flour and baking soda together in a separate bowl. Mix brown sugar, oats, coconut, pecans, cherries, cinnamon, salt, and ginger into flour mixture until all ingredients are coated in flour. Stir banana mixture into flour mixture until just combined. Spoon batter into the prepared muffin cups, filling each 2/3 full.', 'Bake in the preheated oven until tops spring back when lightly pressed, about 18 to 22 minutes. Cool in the tin for 10 minutes. Transfer to a wire rack to cool completely.']",,20 mins,20 mins,50 mins,12,https://www.allrecipes.com/thmb/QMb5MkYFsxU_clF5L77_BSQJsRQ=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(999x0:1001x2)/7399706-hearty-breakfast-muffins-den-den-4x3-1-883a377549ad401597990e4f405d9515.jpg
https://www.allrecipes.com/recipe/132261/cranberry-eggnog-cornbread-scones/,Cranberry Eggnog Cornbread Scones,"['2 cups all-purpose flour', '½ cup cornmeal', '⅓ cup white sugar', '1 tablespoon baking powder', '½ teaspoon salt', '⅓ cup butter, chilled', '¾ cup craisins (sweetened, dried cranberries)', '⅔ cup eggnog']","['Preheat oven to 375 degrees F (190 degrees C). Lightly grease a baking sheet.', 'Stir the flour, cornmeal, sugar, baking powder, and salt together in a mixing bowl until blended. Cut in the butter using a pastry cutter or two knives until coarse crumbs form. Mix in the craisins. Use a fork to stir in the eggnog and make a sticky dough.', 'Turn the dough out onto a lightly floured surface; dip hands in flour and knead the dough about 10 times. Pat the dough out into a disk about 1/2 inch thick. Dip a 2 inch diameter biscuit cutter into some flour, and cut out 8 to 10 rounds. Place rounds about 2 inches apart on prepared baking sheet. Use up remaining dough by patting it into a smaller disk and cutting again.', 'Bake in preheated oven until risen and golden brown, about 15 minutes. Serve warm or at room temperature.']",,20 mins,15 mins,35 mins,8,https://www.allrecipes.com/thmb/0OPglelNpqI0kpOv8nDePF3bwNQ=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(479x0:481x2)/757400-6d5f7bcfd5fa409ea42a9c8cc071334b.jpg
https://www.allrecipes.com/recipe/13113/rich-and-creamy-tomato-basil-soup/,Rich and Creamy Tomato Basil Soup,"['4  tomatoes - peeled, seeded and diced', '4 cups tomato juice', '14 leaves fresh basil', '1 cup heavy whipping cream', '½ cup butter', 'salt and pepper to taste']","['Gather all ingredients.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Place tomatoes and juice in a stockpot over medium heat; bring to a simmer. Cook until tomatoes have softened, about 30 minutes.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Remove the pot from heat. Add basil leaves to the pot.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Use an immersion blender to purée soup until smooth.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Stir in heavy cream and butter. Cook and stir over medium heat until butter is melted, about 5 minutes. Do not boil. Season with salt and pepper.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Serve hot and enjoy!\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS\xa0']",,10 mins,35 mins,45 mins,4,https://www.allrecipes.com/thmb/omqNA4pEr3G-aAi3rX1RrIF07s0=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(1999x0:2001x2)/13113-rich-and-creamy-tomato-basil-soup-DDMFS-4x3-e7bc78ff4c6b4f999f9e178d97466e6f.jpg
https://www.allrecipes.com/recipe/13333/jamies-minestrone/,Jamie's Minestrone Soup,"['3 tablespoons olive oil', '3 cloves garlic, chopped', '2  onions, chopped', '2 cups chopped celery', '5  carrots, sliced', '4 cups tomato sauce', '2 cups chicken broth', '2 cups water', '½ cup red wine (Optional)', '3  zucchinis, quartered and sliced', '2 cups baby spinach, rinsed', '1 (15 ounce) can green beans', '1 cup canned kidney beans, drained', '2 tablespoons chopped fresh basil', '1 tablespoon chopped fresh oregano', 'salt and pepper to taste', '½ cup seashell pasta', '2 tablespoons grated Parmesan cheese for topping', '1 tablespoon olive oil']","['Heat olive oil in a large stockpot over medium-low heat. Sauté garlic in hot oil until fragrant, 2 to 3 minutes. Add onion; cook and stir until translucent, 4 to 5 minutes. Add celery and carrots; sauté for 1 to 2 minutes.', 'Pour in tomato sauce, broth, and water; bring to a boil, stirring frequently. Add red wine; reduce heat to low. Stir in zucchinis, spinach, green beans, kidney beans, basil, oregano, salt, and pepper. Simmer until soup is heated through, 30 to 40 minutes.', 'Meanwhile, fill a medium saucepan with water and bring to a boil. Cook seashell pasta in boiling water, stirring occasionally, until tender yet firm to the bite, 7 to 8 minutes. Drain and set aside.', 'Place 2 tablespoons cooked pasta into individual serving bowls. Ladle soup over pasta and sprinkle with Parmesan cheese. Spray with olive oil to serve.\n\n\n\n\n\n\n\n\n\n\n\nFive Dogs Ranch']",,35 mins,45 mins,1 hr 20 mins,8,https://www.allrecipes.com/thmb/GI4bvdQnxKJU147U6aT9to31H7Q=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(749x0:751x2)/8768063-jamies-minestrone-Five-Dogs-Ranch-1x1-1-f71f410eed8a40bfa5fc1eaefc75d97a.jpg
https://www.allrecipes.com/recipe/77981/butternut-squash-soup-ii/,Butternut Squash Soup,"['2 tablespoons butter', '1 small onion, chopped', '1 stalk celery, chopped', '1 medium carrot, chopped', '2 medium potatoes, cubed', '1 medium butternut squash - peeled, seeded, and cubed', '1 (32 fluid ounce) container chicken stock', 'salt and freshly ground black pepper to taste']","['Gather all ingredients.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Melt butter in a large pot over medium heat, and cook onion, celery, carrot, potatoes, and squash until lightly browned, about 5 minutes. Pour in enough chicken stock to cover vegetables.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Bring to a boil over medium-high heat. Reduce heat to low, cover pot, and simmer until all vegetables are tender, about 40 minutes.', 'Transfer soup to a blender and process until smooth. Return to the pot and mix in any remaining stock to reach desired consistency. Season with salt and pepper.\n\n\n\n\n\n\n\n\n\n\n\nDotdash Meredith Food Studios', 'Serve hot and enjoy!\n\n\n\n\n\n\n\n\n\n\n\nDOTDASH MEREDITH FOOD STUDIOS']",,20 mins,45 mins,1 hr 5 mins,4,https://www.allrecipes.com/thmb/guUIp41F784_Wif-AA36AHt7K0c=/282x188/filters:no_upscale():max_bytes(150000):strip_icc():focal(947x747:949x749)/8604735_ButternutSquashSoupII4x3-280ceb074dff4a73829a9c5df5514d50.jpg
